58,233,159.47,1599.3,0.0377,-0.12525,-0.29926,160.54,111.35,153.83
27,220,156.87,2189.7,0.046766,-0.3946,-0.45073,119.96,81.818,134.4
43,233,162.55,3074.9,0.06572,-0.13226,-0.73958,85.493,272.18,195.21
43,225,160.22,3307,0.007226,-0.026457,-0.12,77.364,152,106.5
86,213,149.37,598.41,0.043202,-0.097206,-3.2235,189.3,62.6,96.511
34,215,131.45,1641.5,0.47498,-1.0016,-1.4559,91.016,265.16,137.97
43,215,116.33,1773.5,0.15145,-0.18559,-1.4028,155.65,89.668,152.38
9,254,184.03,5108,0.0046718,-0.001157,-0.040676,58.738,222.58,219.99
38,236,184.82,662.64,0.036232,-0.3873,-0.6431,58.054,264.38,235.05
62,224,153.25,1320.4,0.051189,-0.15049,-0.26851,150,128.74,206.12
74,219,180.95,1932.1,0.0087851,-0.015399,-0.086187,151.99,140.87,198.72
43,240,158.72,3375.5,0.062037,-0.13946,-0.76933,294.88,17.935,216.92
47,220,184.79,1827,0.010724,-0.047704,-0.95747,98.554,184.08,194.39
9,250,187.66,4936.2,0.0030945,-0.0018001,-0.03905,45.11,221.82,226
9,254,186.69,4931,0.0031562,-0.0015957,-0.039133,31.283,212.43,226.03
72,133,96.636,363.85,0.034589,-0.060745,-0.071698,76.303,148.68,132.23
86,203,150.52,685.14,0.031863,-0.13824,-0.42259,206.68,23.274,166.31
34,249,178.3,3197.7,0.0036618,-0.0065238,-0.42103,318.67,69.944,206.1
60,204,147.73,1377.7,0.0051856,-0.016667,-0.38706,148.81,141.65,155.79
86,202,156.93,624.25,0.020803,-0.07691,-0.16106,25.77,308.31,162.89
87,213,157.65,1197.2,0.023538,-0.010253,-0.025523,81.804,222.57,92.889
56,209,127.14,1500.4,0.10016,-0.068783,-0.31577,40.416,129.23,93.233
93,222,174.88,924.97,0.013176,-0.017966,-0.42449,259.58,61.658,149.87
86,229,175.14,654.19,0.049417,-0.13134,-0.83323,57.207,251.74,195.74
128,188,156.57,618.29,0.0061082,-0.033578,-0.42983,217.19,93.659,134.4
72,155,104.58,492.54,0.046161,-0.34651,-0.076116,156.84,32.701,83.808
38,230,158.09,2105.1,0.18109,-0.35822,-2.0895,172.82,60.279,72.39
87,215,167.88,878.41,0.0367,-0.19084,-2.5525,215.88,123.98,169
89,209,162.12,1028.4,0.024694,-0.0070196,-0.0294,74.84,224.14,95.211
43,195,118.53,1760.2,0.16293,-0.12595,-1.5465,156.54,91.819,152.38
43,232,160.09,3220.4,0.060992,-0.14057,-0.75719,296.51,18.057,218.02
20,255,137.32,4912.3,0.45643,-0.12468,-9.6226,24.982,122.87,232.34
43,224,145.76,1661.3,0.046601,-0.17781,-0.16286,56.932,104.35,64.815
48,206,145,2100.2,0.028763,-0.12509,-0.86243,222.45,102.37,142.26
9,252,187.38,4693.5,0.0032911,-0.0016201,-0.03952,21.562,219.34,217.02
56,212,153.28,871.33,0.078258,-0.28578,-1.2282,68.783,252.35,138.39
38,238,184.62,717.86,0.03635,-0.385,-0.64114,80.619,249.41,235.08
64,162,95.762,505.94,0.20572,-0.041106,-0.54158,44.118,111.82,90.648
60,229,176.42,779.14,0.12676,-0.11133,-0.59237,34.69,218.02,149.95
86,227,173.98,703.93,0.091463,-0.047434,-0.91824,99.879,216.46,194.52
38,236,185.04,484.49,0.00087791,-0.60551,-4.7914,19.897,232.34,184.27
54,220,191,1376.6,0.005794,-0.064143,-0.014399,173.36,157.47,179.92
82,220,181.31,1624.9,0.0076629,-0.017262,-0.076753,127.38,151.65,183.88
36,237,163.03,3155.6,0.06002,-0.14019,-0.71,266.66,97.255,181.8
86,151,100.3,390.59,0.091896,-0.031862,-0.71469,145.51,65.922,91
72,223,168.86,713.58,0.042029,-0.2301,-3.0524,78.57,120.64,179.35
26,236,184.68,479.73,0.00093906,-0.61184,-4.9849,211.8,45.476,151.5
38,234,134.4,1478.1,0.95346,-0.46097,-1.1623,47.641,216.67,115.54
86,139,96.531,255.55,0.097499,-0.039207,-0.48746,146.61,68.009,85.719
60,205,152.73,1467.1,0.0051893,-0.012649,-0.40148,33.707,127.41,98.796
93,255,204.38,673.5,0.006821,-0.031504,-0.40569,59.446,293.82,250.86
56,211,120.5,1144,0.1166,-0.056804,-0.049182,40.059,129.43,93.227
118,219,171.46,499.11,0.049195,-0.10369,-0.71463,43.586,253.43,159.06
43,202,124.32,1347.6,0.21135,-0.78847,-1.4834,60.718,217.26,98.758
86,151,98.706,334.27,0.059427,-0.065827,-0.75704,145.55,65.901,85.716
56,205,124.16,1634.9,0.13151,-0.05321,-1.4823,139.73,56.831,147.51
29,248,184.08,1380.6,0.03955,-0.10298,-1.2156,19.332,310.92,170.63
33,218,156.34,2022.3,0.056418,-0.44507,-0.37726,270.56,89.671,54.701
43,231,161.81,2936.8,0.069241,-0.14878,-1.8458,80.969,271.29,236.29
48,231,184.45,473.34,0.00084445,-0.6092,-4.9829,209.48,22.244,160.94
85,218,181.53,1563.8,0.0077773,-0.014794,-0.091787,306.65,11.376,210.07
31,152,88.698,1105.4,0.00069405,-0.0021257,-1.0313,49.868,57.875,87.673
34,234,156.28,2021.4,0.11053,-0.13726,-3.7033,98.14,168.89,49.385
93,215,180.89,590.75,0.010012,-0.011612,-0.20447,256.07,55.932,186.69
86,212,153.59,552.09,0.047575,-0.051111,-0.92972,241.91,36.002,145.55
24,222,187.17,1638.2,0.010837,-0.047751,-0.94804,41.9,300.9,213.52
86,222,170.85,694.1,0.026933,-0.12892,-2.5427,147.18,181.78,91.76
86,231,167.61,754.27,0.033875,-0.20713,-2.8776,149.1,115.52,160.1
34,241,177.94,2704,0.0036247,-0.0063472,-0.56016,266.08,21.737,179.98
58,227,158.06,1568.2,0.036855,-0.1095,-0.27192,158.97,91.636,147.58
109,215,172.45,449.8,0.048022,-0.11155,-0.68475,43.51,256.35,202.1
58,217,156.54,684.72,0.11704,-0.24736,-0.080617,22.229,211.7,156.04
67,139,94.25,261.09,0.20629,-0.024843,-0.67822,53.003,136.3,85.157
36,200,88.318,1213.8,0.00052321,-0.0030303,-1.1001,40.43,174.65,107.27
9,254,186.72,5003.9,0.0034823,-0.001421,-0.039514,21.562,214.32,221.02
38,238,184.69,661.38,0.03767,-0.38919,-0.64493,142.89,58.126,202.01
24,220,185.83,1689.6,0.011776,-0.068563,-0.36078,49.135,284.4,166.76
62,215,168.22,973.81,0.036486,-0.19811,-2.645,247.2,91.296,179.07
108,217,173.42,1016.4,0.013445,-0.01412,-0.46318,36.179,289.08,174.69
34,255,184.67,1201.9,0.040269,-0.098026,-1.2243,102.63,251.72,184.89
58,222,161.19,1499.7,0.041021,-0.10298,-0.26619,160.54,112.46,211.77
38,213,131.4,1391.7,0.37926,-1.1517,-1.0402,233.75,52.121,160.44
60,212,148.53,1480.6,0.0041977,-0.016013,-0.41085,149,143.63,200.72
58,211,146.49,1614,0.048493,-0.14122,-0.16582,148.3,156.35,73.943
48,224,184.59,463.02,0.00085165,-0.60923,-4.9958,216.38,29.622,206.43
72,156,92.826,240.01,0.14069,-0.12183,-0.50324,57.202,138.61,86.913
62,220,149.49,1363.7,0.042538,-0.15772,-0.26189,34.317,127.87,103.75
93,210,157.11,535.71,0.047614,-0.047803,-0.94947,256.69,99.925,143.74
34,238,183.67,758.46,0.036358,-0.39261,-0.63048,164.01,134.5,198.15
91,235,177.09,721.49,0.12624,-0.10712,-0.56985,244.95,51.643,169.06
84,229,173.17,1149.3,0.013966,-0.016121,-0.43646,73.961,246.11,215.58
72,204,94.489,545.26,0.1381,-0.10045,-0.53628,52.271,117.06,86.874
58,230,161.8,1819.4,0.041566,-0.14926,-0.64008,151.69,40.538,183.43
38,217,155.03,2152.1,0.12627,-0.42143,-0.39672,267.03,31.929,204.15
72,160,92.894,304.62,0.13472,-0.11325,-0.57481,41.649,110.75,85.479
72,159,104.93,559.41,0.036008,-0.28065,-0.11424,156.83,32.687,83.809
83,210,157.88,1212.1,0.023692,-0.0060128,-0.028019,79.037,225.04,191.05
34,255,184.79,1232,0.041411,-0.095542,-1.2208,114.14,244.29,179.77
93,232,173.58,879.08,0.014316,-0.01831,-0.4256,36.113,273.48,190.73
43,208,119.91,1948.4,0.14216,-0.33383,-1.8939,98.334,193.34,188.94
57,215,153.52,907.85,0.10765,-0.23577,-1.3987,42.311,218.86,97.875
43,216,123.33,2042.3,0.086352,-0.10121,-1.5399,159.16,98.27,141.38
72,227,170.61,831.74,0.03249,-0.14074,-2.6228,148.77,114.94,92.628
56,216,152.83,843.15,0.088949,-0.27431,-1.3158,23.126,218.65,215.26
43,233,163.3,2977.9,0.062997,-0.12932,-0.73792,79.285,278.52,166.22
56,212,168.66,782.33,0.036126,-0.23626,-2.7984,227.35,107.03,147.32
43,213,140.37,1452.1,0.38604,-0.30576,-1.3371,147.12,41.208,156.92
76,220,180.48,1742.2,0.0080093,-0.015803,-0.082433,99.845,138.24,195.98
38,216,152.72,2367.3,0.14268,-0.39309,-0.39135,67.234,229.42,217.52
72,192,97.4,374.7,0.19666,-0.053951,-0.62522,78.206,149.25,85.216
43,217,121.49,1920.8,0.050969,-0.42767,-0.92525,58.391,103.05,60.927
38,214,133.13,1370.3,0.41232,-1.1094,-1.2798,53.697,202.53,116.29
86,227,168.73,662.97,0.043679,-0.21887,-3.0634,204.74,59.282,179.43
33,234,162.99,3102.1,0.061941,-0.13531,-0.71042,274.26,88.085,180.1
86,209,153.7,923.17,0.022704,-0.088104,-0.12065,163.79,71.525,200.6
93,228,174.52,846.44,0.013162,-0.020963,-0.3759,19.241,293.15,206.95
72,224,170.11,769.4,0.036242,-0.19979,-2.922,82.589,166.86,175.15
48,211,163.27,1340.6,0.031711,-0.043948,-0.05167,33.509,222.87,56.843
72,212,150.74,1174,0.05092,-0.15807,-0.25438,33.985,128.02,126.82
86,203,150.17,604.04,0.033981,-0.13432,-0.42123,152.1,139.94,153.98
72,151,98.379,391.74,0.046729,-0.10824,-0.57056,65.656,143.7,90.054
52,255,205.25,581.13,0.0058926,-0.030538,-0.40229,337.72,52.899,198.04
86,209,148.63,672.52,0.033322,-0.10456,-1.1462,211.19,29.933,148.63
48,231,184.73,498.26,0.00084846,-0.60822,-4.8284,236.76,33.191,156.47
86,205,151.16,614.41,0.036156,-0.11052,-1.0465,212.3,27.772,150.05
38,244,170.63,2822.6,0.0037265,-0.014944,-0.65256,285.46,35.331,244.02
43,210,119.44,1754.6,0.097304,-0.078973,-1.4955,125.3,33.21,62.522
86,204,157.98,439.42,0.053005,-0.10543,-1.0942,162.73,98.692,134.57
43,199,121,2212,0.070855,-0.059716,-0.95324,253.28,86.554,100.18
58,211,153.64,884.26,0.094674,-0.27058,-0.079174,130.97,149.78,88.21
56,210,119.25,1340.8,0.11421,-0.059033,-0.050223,40.24,129.32,93.189
128,212,172.15,378.06,0.048013,-0.095782,-0.71184,59.127,270.41,185.7
91,231,175.68,1044.5,0.014768,-0.01512,-0.42932,85.523,251.79,212.54
72,207,155.29,1196,0.0041484,-0.012799,-0.38127,149.24,142.41,208.82
56,155,96.529,611.14,0.042364,-0.079436,-0.16425,126.72,125.34,90.507
86,217,168.72,704.4,0.030258,-0.20726,-2.9099,218.93,47.69,158.99
58,223,153.45,863.98,0.077391,-0.28643,-1.2202,83.248,201.31,132.66
53,223,184.51,1706.9,0.013531,-0.17334,-1.0669,27.953,307.73,212.73
34,236,135.01,1535.9,1.1278,-0.23098,-1.3194,49.425,223.63,190.87
43,216,117.96,1910.9,0.11457,-0.17013,-1.417,125.3,33.226,62.525
72,150,102.97,496.85,0.052064,-0.23225,-0.11549,156.91,33.169,120.6
58,220,155.2,1510.2,0.036716,-0.10251,-0.27558,144.32,25.393,160.78
72,213,168.03,921.85,0.038604,-0.21175,-2.8132,189.43,147.18,169.27
86,144,99.968,355.97,0.064175,-0.050801,-0.55913,145.96,67.26,86.083
47,220,185.11,1746.2,0.010703,-0.049082,-0.95313,63.726,280.6,212.27
48,234,185.09,476.97,0.00075382,-0.60186,-4.7786,233.52,22.14,168.57
24,223,183.31,1952.4,0.01226,-0.17447,-1.0667,19.342,312.37,212.57
86,212,153.75,627.7,0.04947,-0.052736,-0.94419,242.28,26.332,146.22
24,223,182.79,2010.5,0.012596,-0.066964,-0.37377,155.15,147.9,165.69
93,206,158.77,478.85,0.018995,-0.082482,-0.14059,25.809,314,160.92
109,208,159.74,379.73,0.037871,-0.070698,-0.89758,263.13,80.297,151.67
58,232,156.7,1701.6,0.037879,-0.12158,-0.23145,159.79,102.45,160.96
17,237,184,1373.3,0.043559,-0.083575,-1.5172,38.484,295.57,151.1
81,255,205.01,630.9,0.0061759,-0.030916,-0.40058,16.916,224.65,199.4
109,224,172.17,476.39,0.046236,-0.10853,-0.70975,244.94,20.162,207.74
38,214,155.28,2110,0.13205,-0.41162,-0.39682,54.077,227.88,186.6
86,209,151.94,828.4,0.035574,-0.11312,-0.95446,189.6,62.103,114.23
24,233,162.21,3133.7,0.060319,-0.13961,-0.7484,77.822,276.7,166.26
72,163,104.28,494.65,0.039797,-0.33907,-0.064329,66.182,105.29,110.69
72,150,103.12,533.4,0.048507,-0.2367,-0.11792,66.079,104.54,73.633
58,232,155.33,1686.9,0.040183,-0.13181,-0.17405,144.58,25.782,149.43
38,217,157.48,1980.7,0.049945,-0.52542,-0.38079,258.42,31.847,185.15
60,209,145.92,1349.4,0.0067735,-0.013986,-0.46175,56.505,104.94,111.71
86,209,157.25,886.84,0.020738,-0.0836,-0.14292,155.42,104.79,169.99
38,211,136.49,1541.8,0.43363,-0.52249,-1.3002,148.07,40.685,94.753
62,226,168.26,1510.3,0.038274,-0.15348,-0.63057,144.55,25.749,149.63
48,231,184.71,479.52,0.00085868,-0.60771,-4.9759,108.66,215.44,177.86
23,255,184.88,3008,0.00095973,-0.0026314,-0.067262,210.15,59.981,191.12
86,212,156.98,817.07,0.020009,-0.084485,-0.13753,25.114,226.56,163.94
72,151,93.349,264.52,0.19953,-0.066192,-0.42673,29.607,121.46,85.116
38,214,131.89,1433.2,0.38902,-1.1441,-1.0923,213.37,34.565,153.39
87,255,205.09,587.7,0.0060186,-0.030928,-0.39925,14.91,318.25,141.57
120,215,173.08,411.27,0.044884,-0.096797,-0.74598,266.42,62.61,166.77
58,229,153.07,1622.4,0.034135,-0.09932,-0.30248,160.3,108.62,216.9
60,206,148.04,1279.6,0.007515,-0.011707,-0.45681,55.869,104.79,140.84
72,255,185.97,1753.2,0.020422,-0.028728,-0.60171,152.32,91.754,93.486
60,199,147.63,1137.8,0.0075901,-0.012329,-0.45492,149.58,24.707,118.18
118,234,182.53,939.25,0.0053814,-0.12609,-0.052324,79.29,278.53,195.48
86,227,177.96,650.9,0.12687,-0.12427,-0.6005,255.74,28.397,177.97
54,216,153.3,863.87,0.1038,-0.27603,-0.076538,42.496,197.29,212.58
86,208,147.37,730.4,0.035285,-0.11505,-1.0401,196.74,53.045,97.267
44,212,139.7,1568.4,0.4052,-0.27485,-1.2467,147.12,41.193,133.89
11,255,189.03,2626,0.0010849,-0.0023539,-0.066115,305.11,15.74,221.25
26,255,187.61,2567.8,0.0014733,-0.0024782,-0.069739,302.06,21.283,218.24
91,229,174.61,941.77,0.013074,-0.017215,-0.38674,19.249,290.35,91.735
56,213,153.04,880.07,0.07642,-0.28507,-1.2875,22.55,239.92,163.74
86,207,152.09,517.78,0.049092,-0.040815,-0.91568,211.88,34.883,169.79
117,213,172.45,498.2,0.069616,-0.21659,-0.56289,216.36,34.754,187.35
72,207,157.79,1297.9,0.0047325,-0.01184,-0.40163,152.26,90.006,205.29
9,254,187.03,4993.5,0.0031961,-0.001963,-0.0394,21.589,222.34,228.04
55,219,184.26,1702,0.010854,-0.054829,-0.93406,108.44,199.41,205.39
93,214,180.82,544.62,0.010742,-0.010756,-0.20235,264.05,48.4,181.68
27,233,163.43,3188,0.059408,-0.13232,-0.72174,18.726,322.5,198.13
34,255,184.86,1302.7,0.039908,-0.098742,-1.2206,19.331,309.51,165.62
43,204,117.73,1647.4,0.11186,-0.055524,-1.6165,125.56,33.225,163.51
58,222,153.58,1611.9,0.047158,-0.14388,-0.33289,144.53,25.721,116.65
86,229,176,751.36,0.11924,-0.083069,-0.63423,43.086,212.54,146.51
16,231,156.11,3540.1,0.16407,-0.031802,-0.83087,250.66,49.313,221.99
72,217,168.42,688.26,0.030806,-0.20864,-3.0528,110.81,119.08,174.62
86,212,156.76,579.08,0.051718,-0.071105,-1.0967,28.044,224,178.91
72,166,96.333,392.33,0.15405,-0.06841,-0.58702,44.115,111.81,90.645
72,158,93.913,364.13,0.14982,-0.10649,-0.56283,40.324,110.12,85.49
58,222,152.32,1505.7,0.042329,-0.1548,-0.26427,57.55,104,74.553
56,210,124.95,1922,0.12193,-0.17714,-1.4345,177.22,153.57,143.37
83,255,204.5,673.38,0.0063098,-0.030874,-0.40269,100.98,262.13,227.15
86,223,152.77,875.6,0.14436,-0.50862,-1.1356,194.11,58.649,159.75
91,232,170.86,1027.7,0.014467,-0.017883,-0.4284,41.303,270.31,214.63
48,208,142.49,1024.2,0.26281,-0.26834,-1.8004,148.01,40.501,134.68
91,212,154.93,488.29,0.044696,-0.052162,-0.95138,248.43,27.101,133.09
91,245,177.9,566.61,0.13124,-0.12158,-0.55585,288.73,34.447,194.61
56,223,156.04,728.13,0.112,-0.24208,-0.094674,230.3,32.14,163.52
38,229,162.24,1640.3,0.33323,-0.583,-2.2493,148.63,130.33,227.92
86,208,147.78,704.95,0.017088,-0.046782,-0.098532,22.855,207.01,162.67
86,151,96.531,288.97,0.097739,-0.015109,-0.58249,143.4,61.663,85.719
38,214,137.41,1519.2,0.43047,-0.54853,-1.4347,148.02,40.496,140.67
9,251,185.01,5067.9,0.0048413,-0.00096063,-0.040188,58.707,222.6,228
27,235,162.04,3206.4,0.061103,-0.13338,-0.73034,328.68,18.316,197.17
91,206,159.03,650.76,0.016174,-0.097518,-0.14332,40.434,244.63,203.86
86,246,177.08,600.72,0.13229,-0.11689,-0.56176,130.03,208.5,156.68
16,212,151.93,2453.4,0.046137,-0.43874,-0.41962,206.37,110.75,52.518
60,209,153.84,1546.4,0.0042637,-0.012923,-0.40829,60.391,99.182,211.29
72,166,105.64,524.76,0.045865,-0.29036,-0.053344,156.82,32.674,83.797
91,213,177.96,708,0.0098833,-0.0074162,-0.45994,15.177,292.67,188.45
86,200,121.4,890.52,0.027489,-0.14593,-0.25123,155.62,56.114,97.003
67,220,178.12,2004.7,0.0086628,-0.015295,-0.084866,102.06,135.38,195.95
86,208,149.43,771.59,0.018423,-0.048762,-0.11464,22.858,207.01,169.7
56,212,118.13,1219.5,0.12525,-0.053587,-0.05298,157.84,32.591,99.002
90,255,204.89,602.85,0.0065162,-0.030074,-0.40074,170.3,160.75,191.87
86,205,157.65,710.1,0.023793,-0.082516,-0.12822,237.49,26.371,155.74
72,134,96.636,381.25,0.034707,-0.061462,-0.071267,77.368,149.17,133.24
123,216,172.61,443.15,0.048995,-0.09469,-0.69796,28.902,250.95,200.67
72,159,103.25,469.62,0.046691,-0.21398,-0.15897,156.74,32.681,141.32
51,159,92.213,308.91,0.15704,-0.1002,-0.47391,125.76,33.356,90.371
91,212,153.75,485.23,0.049233,-0.057653,-0.9399,41.138,224.02,153.06
129,210,162.14,650.59,0.012394,-0.016088,-0.036711,32.86,235.53,181.25
48,230,185.18,481.09,0.00085231,-0.60807,-4.8571,231.21,33.145,204.36
48,220,161.26,1878.3,0.016456,-0.032212,-0.025352,214.2,84.117,128.52
58,214,153.68,818.96,0.092303,-0.26425,-1.3229,44.342,197.53,146.41
72,153,105.42,543.2,0.045923,-0.3431,-0.025163,147.25,60.784,143.01
26,255,182.73,1329.6,0.088977,-0.86095,-0.14672,91.733,245.05,210.88
91,205,152.94,483.2,0.046541,-0.10277,-0.95781,244.74,26.603,143.58
56,210,123.35,1377.1,0.11526,-0.0619,-0.055374,40.223,129.34,93.23
91,229,173.44,1024,0.013986,-0.014931,-0.41946,18.342,291.77,91.745
95,255,204.51,650.36,0.0066294,-0.030069,-0.39973,32.487,307.92,251.26
62,223,150.78,1474.7,0.039542,-0.15799,-0.29381,34.258,127.89,143.76
31,176,93.439,1356,0.00046435,-0.0021514,-1.2949,45.27,109.68,69.169
126,224,173.06,490.83,0.045806,-0.10007,-0.64531,20.41,249.81,205.67
34,214,134.22,1624,0.37482,-0.68861,-1.0641,147.09,35.799,117.8
72,210,144.52,918.96,0.23107,-0.16825,-0.6011,148.06,40.678,128.43
60,234,175.51,860.15,0.12651,-0.10639,-0.61688,149.66,68.846,165.74
52,218,187.28,1549.9,0.0057115,-0.059119,-0.015273,246.57,99.064,205.23
31,169,86.804,1043.7,0.00057279,-0.0022371,-1.1464,44.742,117,58.147
43,207,117.09,1815.2,0.13896,-0.19827,-1.3743,155.65,89.666,149.38
62,217,150.87,1516.1,0.0070665,-0.011471,-0.39825,56.237,104.8,93.759
48,231,184.95,468.06,0.00098868,-0.60053,-4.8479,71.414,257.31,168.8
24,223,183.96,1744.5,0.012464,-0.18447,-1.0405,315.5,13.121,107.69
79,255,204.5,685.66,0.0070527,-0.030093,-0.39784,26.795,312.65,251.35
91,222,170.04,538.86,0.051453,-0.065562,-0.70253,59.652,254.16,191.44
86,134,99.6,304.93,0.029853,-0.020269,-0.14369,70.283,147.75,133.43
43,232,163.75,3070,0.062173,-0.14306,-0.71819,80.965,271.29,205.36
58,227,153.26,1856,0.091909,-0.30973,-0.45506,144.54,25.744,116.64
86,118,90.882,54.36,0.055522,-0.030077,-0.17754,125.61,31.714,85.541
72,227,149.08,1024.4,0.16774,-0.55426,-1.2941,41.196,122.56,95.571
12,255,174.73,3716.2,0.072815,-0.073816,-2.0152,13.14,317.67,173.68
38,236,185.59,720.18,0.011041,-0.37545,-0.23569,54.46,272.71,229.04
43,217,116.44,1902,0.1517,-0.017019,-1.2597,157.44,93.969,62.378
72,161,93.188,314.67,0.13955,-0.11114,-0.56117,70.687,126.71,86.885
91,204,156.19,553.38,0.014757,-0.096512,-0.14597,58.698,249.12,196.98
93,229,173.25,992.16,0.014189,-0.017633,-0.44744,231.64,36.963,93.805
93,216,175.28,1055.2,0.012818,-0.016501,-0.45777,84.368,255.69,203.55
86,209,156.24,561.16,0.051676,-0.067881,-1.0774,162.79,98.616,170.38
97,211,158.27,919.64,0.01239,-0.018526,-0.031072,32.379,236.88,167.66
86,205,149.19,794.19,0.040514,-0.12619,-0.37899,152.18,139.74,133.13
44,213,137.7,1576.4,0.39666,-0.29761,-1.3299,147.11,41.209,139.87
38,213,134.99,1614.8,0.41236,-0.58473,-1.2591,42.126,144.31,95.605
67,224,169.08,916.95,0.040706,-0.20978,-2.8586,95.653,109.51,162.6
86,202,125.07,912.07,0.027465,-0.15339,-0.26215,155.66,56.044,154.74
54,222,152.53,981.55,0.088163,-0.26444,-1.3069,142.52,148.95,98.011
38,230,184.17,823.12,0.010806,-0.38157,-0.25117,27.345,286.43,181.03
38,236,184.58,575.45,0.0036303,-0.59724,-9.0507,201.69,23.41,166.95
58,223,152.26,872.58,0.0811,-0.27903,-1.2225,225.22,21.933,133.67
86,203,147.35,764.23,0.034381,-0.1126,-1.0086,207.14,107.21,95.19
38,214,155.8,2063.5,0.056142,-0.47956,-0.37505,262.28,34.956,205.02
43,207,115.97,1728.9,0.1348,-0.037477,-1.4826,144.7,66.291,62.507
53,221,185.64,1780.5,0.0087608,-0.011834,-0.19153,22.368,310.91,213.77
86,205,153.46,501.79,0.047653,-0.060989,-1.0013,26.376,228.09,154.44
93,227,173.93,962.35,0.013823,-0.015468,-0.39949,20.548,291.05,123.73
56,212,145.45,1716.8,0.0084811,-0.01187,-0.45655,69.343,86.726,110.07
86,181,118.96,880.96,0.019373,-0.16303,-0.24267,31.4,152.27,135.06
38,216,133.2,1327.5,0.38774,-1.0886,-1.2744,250.31,84.323,43.998
53,255,204.6,791.69,0.0067471,-0.027342,-0.3253,237.05,107.58,192.89
62,212,171.01,801,0.033472,-0.20166,-2.9111,72.122,167.76,207.55
48,216,161.67,1382.6,0.033699,-0.082502,-0.54044,238.72,27.742,58.145
50,223,152.33,928.67,0.092206,-0.26714,-1.3028,110.77,151.29,88.698
38,229,184.85,502.77,0.00088996,-0.60646,-4.9753,82.542,231.91,174.86
128,213,171.09,357.99,0.049081,-0.094287,-0.66929,245.02,19.559,187.14
38,238,184.29,705.24,0.036734,-0.38505,-0.64307,84.397,249.39,235.08
