123.94,209,1810.5
130.59,213,2048.5
131.36,214,2288.3
131.72,217,2221.1
130.18,220,2343.4
126.4,212,2264.5
131.31,213,2160.7
131.44,210,1773.2
127.47,217,1904.7
127.59,211,2151.5
128.73,212,2223.9
132.53,220,2222.6
130.65,216,1885.4
131.86,213,1909.2
128.59,210,2080.1
133.53,219,2168.6
134.56,215,1829.9
130.94,210,1921.4
128.21,216,2038.3
131.43,219,2142.3
129.26,214,1989.7
126.89,211,2005.4
127.3,210,2205.9
128.13,214,2171
125.77,210,2010.9
130.75,211,2199.6
132.47,219,2207.5
134.36,213,1876.7
125.79,213,1993.1
131.53,220,2055.2
133.65,212,1937.6
129.64,211,2069.1
132.73,214,1748.2
126.32,210,1944.3
130.13,215,2311.2
129.42,215,2063.3
131.81,210,1789.5
127.03,217,1962.1
129.77,212,2216.9
130.88,214,1827.2
128.65,211,2004.1
126.94,214,2152.4
131.35,216,2098.5
128.54,212,2109.7
129.91,212,2116.9
131.83,215,1760.1
131.02,213,2089.9
127.07,212,2098.5
134.05,215,1857.1
129.9,215,2123.9
130.19,219,2216.9
132.19,215,2009.4
130.17,212,1809
127.78,213,2065.2
131.59,218,2107.6
132.54,216,1986
131.91,220,1998.7
130.87,212,1986
130.93,220,2265.8
126.68,217,2004.4
128.47,211,1956.4
131.86,214,2140
130.78,211,2053.7
129.85,210,1871.2
125.48,219,1967.7
126.79,211,1943.4
128.4,212,2079.1
132.8,213,2063
132.38,213,1755.2
134.59,220,2041.3
131.24,220,2138.1
126.38,210,2013.5
133.55,215,1974.3
126.7,210,1913.3
132.32,215,2204.7
127.7,213,1908.6
131.85,215,1787.6
131.31,209,1864.3
129.58,211,2029.4
131.2,214,2068.8
132.07,216,1853.6
129.07,210,1946
130,217,2017.9
132.11,214,1853.9
130.98,214,1799.5
125.81,210,2003.7
128.49,215,2145.7
124.44,213,2066.8
132.56,213,1903.9
133.29,215,2162.4
130.03,214,1985.6
126.12,210,2018
132.01,208,1950.9
128.57,216,1996
127.25,210,1945.5
129.42,217,1841.9
126.56,212,1875.5
129.82,211,2303.7
130.13,217,2180.5
133.2,210,2091.1
128.97,212,2022.2
127.19,210,1993.6
127.18,219,1921.5
130.21,213,1970.2
132.74,215,1759.4
128.95,213,2167.3
131.46,220,2190.3
131.85,214,1994.9
129.15,217,2156.6
132.6,214,1939.4
131.42,215,1891.3
128.29,216,1940.1
128.81,215,2181
132.05,216,1910.6
133.48,220,2181.7
127.76,213,1887.9
131.61,214,2241.4
129.75,214,2135.8
128.82,212,1828.5
132.1,211,2014.5
130.15,215,2341.2
131.53,212,2079.5
130.96,220,2246.1
129.43,215,2177.9
130.9,213,1911.9
128.46,214,1860.2
130.8,219,2117.5
130.67,217,1990.5
132.54,211,1802.7
127.85,210,1998
133.23,215,1747.2
129.59,220,2321.1
133.29,215,1866
125.61,210,2084.7
131.82,212,1985.3
131.21,214,2230.6
126.22,210,1977
133.66,214,1908.8
133.08,215,2125.4
124.7,213,1887.3
132.64,215,1936.3
128.67,212,1773.6
133.29,218,2103.8
126.11,209,1928.6
128.41,211,1881.4
128.84,217,1946.4
123.44,206,2236.8
147.06,206,962.43
136.96,211,1908.6
132.94,216,1844.9
126.58,210,1955.1
128.19,213,2038.5
129.95,210,1901.1
131.85,215,2185.8
132.06,215,1880.6
127.45,210,2047.6
128.04,213,2105
129.99,214,2155.7
129.58,214,2022.7
127.38,216,2071.9
128.33,209,1818.5
133.75,216,1868.9
127.34,211,2123.6
131.61,214,1928.3
126.63,214,2071
130.1,211,2000.2
131.99,215,2016.6
132.3,220,1999.9
127.07,214,2094.5
129.94,215,2136.3
131.42,214,2013.7
132.69,215,1873.3
131.99,214,1913
125.85,210,1971.2
130.29,219,2230
125.07,217,2047.6
129.81,210,2206
130.45,220,2133.1
132.64,214,2049.9
133.16,216,1879.9
133.09,216,1822
131.32,214,2076.3
130.34,214,2060.4
132.62,215,2020.3
131.57,215,1990.3
127.21,211,1892.5
133.51,219,2088.3
126.04,210,1854.7
130.87,215,2093.8
131.04,212,1923.9
127.54,214,2024.8
126.97,212,1856.5
126.96,210,2097.3
133.44,219,2205.5
131.32,220,2109.6
128.09,218,2029.8
133.44,215,1830
132.98,220,2086.6
133.83,217,2039.9
131.45,215,2004.6
127.32,211,2096.8
129.43,211,1925.3
127.63,211,2039.3
131.84,218,1744.3
128.98,209,2016.8
125.71,210,2026.4
126.18,212,2067.7
130.39,219,2045.5
132.27,216,1871
126.1,217,1917.2
131.92,217,1873.6
132.58,216,2150.1
130.56,219,2206.7
132.22,215,1861.4
129.01,217,2075.2
131.58,215,2053.9
126.75,217,1932.9
129.65,211,1918.2
131.74,210,1886.1
130.44,216,2042.2
126.65,208,2078.9
130.87,213,1912.7
131.88,220,2059.6
131.91,215,1866.5
126.36,217,2124.2
130.52,213,2137.1
131.65,214,2184.8
128.8,210,1889.3
130.77,212,1815.7
130.76,213,1960.8
128.96,217,1986.1
125.83,210,1971.4
127.71,212,2026.8
127.36,215,2225
130.22,213,2233.8
129.58,217,2074.2
127.38,211,2075.2
127.65,210,2062.6
127.47,214,2179.5
126.44,213,2174.7
126.69,217,2152.5
126.13,210,1949.9
127.22,210,1940.8
129.69,216,1950.6
128.03,214,2196.8
131.79,213,1967.4
127.65,217,2353.1
130.73,216,1772.7
130.78,215,2166.6
125.94,215,2031.6
136.38,218,1967
132.05,212,1941.4
127.82,213,2101
130.43,211,2042.3
131.1,212,2135.9
128.34,211,1971.3
132.72,215,2138.2
129.56,212,1925
126.58,211,1911.8
127.68,215,2247.4
126.34,214,2106
132.01,216,1936.1
127.63,217,1842
130.18,219,2101
132.31,216,1844.6
131.48,209,1969.3
131.39,214,1928.4
126.33,214,2062.2
132.55,215,1904
132.94,209,1729.5
128.39,217,2144.1
134.57,216,1875.2
126.73,210,2135.1
126.47,217,1885.6
127.85,210,1898.9
130.71,212,1875.7
132.08,215,1881.6
132.46,216,1825.1
130.54,214,2139.2
130.05,211,2121.2
133.43,214,1957.7
126.66,210,2087.1
132.18,214,1876.1
132.55,215,1940.7
128.63,217,2199.1
131.31,220,2207.1
132.92,218,1771.2
132.7,213,1798.9
132.9,218,2004.5
134.67,215,1859.9
130.12,215,2128.7
131.51,215,2001.3
132.42,218,1999.3
133.65,212,1816.4
132.06,214,2084.7
131.4,214,1971.9
133.54,216,1957.3
131.38,215,2002.6
131.66,218,1916.1
136.27,218,2019.1
131.97,215,2059.3
129.35,219,2199.2
128.28,213,1992.1
131.26,216,1986
131.82,218,2052.8
127.16,217,1918.7
128.17,212,2003.1
130.47,212,1809.1
130.09,219,2338.6
126.28,217,1853.4
131.88,214,2108.1
129.21,212,1731.9
128.46,212,1860.6
129.18,219,1953.2
130.04,217,1915.9
131.21,214,2146.6
130.62,211,1949.2
134.57,216,2013.9
131.38,214,1998.5
129.25,219,2132.3
131.37,217,2242.6
127.06,211,2117.6
129.08,214,2121.8
133.81,214,2065.8
131.66,215,2048.4
131.4,216,2029.5
131.64,215,2044.7
131.5,220,2082.2
131.68,220,2113.5
131.16,219,2135.7
131.89,211,2100.9
128.54,215,2194.4
126.8,212,1858.5
129.41,211,2149.6
130.9,220,2161.1
133.18,215,1897.6
126.17,217,1965.3
124.73,210,1997.9
131.79,212,2021.1
131.63,214,2004.9
129.55,217,1986.1
128.9,214,2050
127.85,213,2194.7
138.01,212,1431.6
129.91,220,2108.9
129.52,215,2162.5
130.58,214,2147.4
132.03,210,1911.9
126.08,210,2259.3
129.25,211,2180.8
130.86,212,2156.6
126.41,212,2060.8
130.36,216,2118.7
130.09,212,2044.7
145.76,212,1304.1
125.34,212,1928
129.92,210,2075.5
130.54,210,1870
141.42,207,1295.1
149.47,203,941.77
143.17,205,1269.7
136.19,211,1651.3
132.84,220,2136.6
130.85,215,2060.3
130.54,214,2122.5
141.42,210,1571.4
131.52,220,2186
132.48,215,1760.8
132.91,212,1845.1
125.72,210,2002.9
131.87,219,2222.2
132.19,214,2061.6
129.6,215,1913.5
130.07,213,1896.3
126.9,213,2291.3
132.54,215,2222.1
138.01,205,1707.5
132.07,213,1871.3
126.4,217,1943.9
126.21,208,2123.7
132.37,220,2081.4
131.58,214,1889.4
130.51,219,2115.9
130.6,216,1853.2
128.47,217,1963.7
127.75,210,1864.2
129.14,217,2035.1
132.29,213,2007.6
132.07,215,1722.6
130.69,215,1831.2
130.06,211,2087.1
144.11,209,1854.9
139.45,156,395.87
153.06,207,838.6
149.47,218,1188.6
131.41,215,1846.2
129,217,1998
127.59,213,2180.5
128.03,210,1759.3
130.43,215,2244.9
132.11,215,1906
126.1,210,1953.6
129.64,214,2023.9
131.97,216,2112.8
132.42,215,1790.5
129.91,212,1927.1
130.22,215,2159.4
127.07,212,1915.4
132.01,213,1895.8
128.08,215,2105.8
131.8,215,2099.6
132.5,215,2153.6
129.44,217,2043.5
127.55,212,2031.4
129.84,213,1952.1
131.31,208,1773.3
129.59,214,2003.9
129.49,213,1941.3
131.09,215,2192.8
129.61,217,2039
127.59,213,2027.2
131.14,215,2063.1
127.43,212,1874.9
132.54,220,2165.9
126.43,217,1981
129.59,215,2079.9
131.02,210,2051.6
127.46,210,1908
131.23,219,2184
131.26,215,1926.6
125.55,210,1971.2
126.31,213,2099.2
131.3,216,1886.6
130.16,215,2067.9
128.61,214,2081.4
130.84,219,2182.7
128.51,213,2012.8
131.38,220,2177.7
129.9,215,1948.1
130.93,210,1656.1
130.47,220,2309.7
129.51,219,2051.6
126.79,216,2031.4
130.96,215,2080.2
129.09,212,1809.7
129.58,216,2088.5
132.41,211,1956.3
132.35,215,1800.3
134.97,215,1805.8
129.84,212,1896.9
129.08,210,1922.5
129.01,210,2096.1
129.2,213,2038.6
130.86,219,2041.7
134.33,219,2014.6
130.56,211,1876.5
132.04,214,2053.7
129.13,214,2031.3
133.65,216,1947.2
128.49,210,2012.4
134.35,218,2007
127.74,212,1865.2
132.88,214,2158.5
131.93,219,2054.6
132.87,215,1866.9
128.1,216,1898.4
133.24,213,1989.6
131.72,219,2133.9
131.27,214,2003.1
133.88,216,1881.2
126.1,210,1961
131.35,220,2084.7
129.02,216,2010.7
132.77,218,1917.6
127.91,214,2137
125.3,210,1962.9
132.47,212,2108.1
129.88,215,1923.1
129.91,212,2073.8
132.25,218,1922.1
133.81,215,1795.7
132.96,214,2061.1
129.84,214,2026.3
127.45,210,1865.1
129.92,212,1768.1
132.12,216,1809.1
134.25,218,1938.9
128.92,217,1905.9
132.45,219,2244
130.79,215,1870.9
128.78,217,2097
130.17,217,1944
132.05,218,1801.3
132.22,215,2127.6
132.37,220,2268.5
132.67,215,1914.3
129.31,214,1988.1
126.75,214,2122.3
133.8,214,1911.3
131.56,214,2008
130.53,215,2031.7
126.6,210,1993.9
127.2,213,1841
128.99,214,1934.3
131.67,219,2039.6
131.24,215,2192.2
132.83,216,1887.6
131.69,212,1876.1
129.21,209,1988.3
130.18,219,2132.3
126.94,209,2114.8
147.07,194,632.21
147.15,207,1278.2
132.35,210,1974.3
129.18,214,1890.5
134.71,216,1859.8
127.15,210,2012.3
131.73,214,2213.9
132.86,212,1790.8
135.2,206,1954.7
127.35,210,1993.7
132.09,220,2344.1
126.79,210,2025.5
132.61,215,2024
126.97,216,2068.5
131,219,2208.3
131.77,214,2195.6
128.02,210,2018.1
130.28,215,2016.1
125.61,213,2079.3
147.59,205,1022.9
130.69,215,1974.7
131.07,213,1985.4
127.48,210,1977.8
132.53,216,2062.6
131.05,220,2222.7
127.83,210,1977.7
131.39,220,2029.9
127.93,210,2049.7
128.72,220,2199.6
128.56,216,2087.3
140.22,211,1606.3
130.16,219,1973.1
130.95,211,1888.7
128.28,213,1940.1
128.8,212,2095.6
129.53,222,2256.6
130.28,214,2026.9
126.13,209,2065.8
130.3,223,2103.1
133.26,216,1737
127.29,210,2017.3
141.72,211,1431.5
132.75,216,1882.8
130.7,219,2187.1
130.2,212,1838.1
131.78,210,2048
129.97,216,1897.6
128.07,214,1975.8
133.76,214,2081.9
127.9,210,2096.7
134.62,220,1892.6
131.03,212,1982.1
132.89,212,1480.2
131.81,214,1974.8
126.03,213,2052.8
130.56,210,2088.5
130.83,214,2142.6
131.86,214,2147.6
127.44,216,2190.7
134.19,219,2022.7
132.96,214,2079
130.68,210,1799.8
128.31,212,1998.6
145.11,208,1171.7
131.6,219,2068
131.6,216,1864.3
130.16,212,2160.9
128.08,212,2144.5
127.55,210,2178.3
127.03,210,2019.9
131.71,210,2002.7
132.66,215,1852.7
132.36,214,1872.2
130.28,220,2163.6
139.66,210,1374.9
128.7,210,2050
132.54,220,2054.5
128.95,216,2104.9
130.15,219,2145.7
132.05,215,1825.1
130.76,212,2092.9
127.69,213,2023.2
128.47,217,1933.9
130.69,212,1978
135.1,215,1843.4
147.54,198,1013.8
132.98,218,2184.5
131.39,219,2151.3
128.85,214,2082.5
130,217,1811.5
132.09,216,1955.6
126.3,211,2082.7
132.76,215,2170.3
129.78,212,1929
129.06,215,1955.7
126.82,217,2064.1
137.02,204,1694.3
132.85,216,1682.8
133.08,218,2284.7
128.79,219,2150.8
130.81,215,2021.2
128.34,214,1861.1
126.69,216,2029.7
133.17,216,1924.4
130.64,214,2003.7
126.24,212,2006.2
127.55,212,1780.8
126.87,214,2037.8
133.43,213,1686.1
132.37,211,1901.4
129.39,211,2096.5
131.36,215,1855.9
128.79,212,2203.4
127.91,213,2117.5
127.93,210,2043.8
127.11,212,2157.7
128.97,208,1853.5
127.62,214,2229.3
126.72,213,1961.4
133.09,215,2006
130.84,219,2144.8
131.43,215,2155
131.55,219,2189.1
128.2,216,1931.7
132.21,212,2124.4
129.59,212,1908.6
131.71,215,1849.3
132.75,216,2075.2
133.61,216,2010.5
130.69,211,1803.4
127.31,216,2034.9
131.58,218,2236
126.48,212,1977.9
132.88,214,2122.9
128.36,209,1939.7
133.48,215,1809.9
132.01,220,2071.4
134.31,214,1987.2
131.96,220,2179
128.27,214,2063.5
133.55,217,2088
128.51,217,2083.4
131.21,220,2194
128.88,214,1966.4
133.28,216,1819.5
134.23,212,2054.4
134.28,218,1897.7
126.77,212,2006.1
131.61,220,2041.6
127.41,211,1944.1
127.2,209,1945.3
127.06,209,1774.4
127.07,215,2033.6
132.78,220,2103.9
129.88,216,1970.8
130.31,215,1768
131.39,214,2134.3
131.12,213,2088.9
128.99,211,1995.7
128.87,219,2261.2
131.88,213,2146.9
132.76,213,1950
126.67,211,1988.3
133.77,218,2135.8
129.76,212,2037.5
126.97,217,1837.7
129.88,215,2031.7
134.81,216,1717.2
128.7,216,2310.3
132.03,212,1887.7
126.91,217,1927.3
130.36,217,1788.7
126.62,211,1908.9
127.51,214,2316
126.05,210,1941.9
129.43,214,2136.2
129.51,214,2031.4
129.05,214,2033.3
127.19,212,2017.4
127.45,210,2072.2
133.86,220,2160.8
129.7,209,1895.9
127.74,210,2075.6
131.73,212,1993.1
130.83,219,2165.9
131.99,214,2152.7
131.42,213,1974
126.52,210,1985.2
129.09,217,2214.3
134.07,216,1844.6
128.75,214,2150.1
132.66,212,1920.1
128.23,215,2082.6
133.4,220,2152.5
130.17,216,1925.4
132.82,215,1997.6
128.14,215,1963.4
126.39,212,1971.7
132.78,219,2192.9
134.1,215,1902.3
128.03,210,1954.8
127.57,214,1914.5
126.85,214,2149.2
128.61,216,2173.2
131.82,220,2270
132.9,210,1838
128.64,217,2046.4
127.01,214,2057
131.69,211,1935.8
130.56,220,1921.3
128.39,212,2077.9
130.51,212,1956.8
127.77,216,2138.6
133.44,215,1862.2
129.92,216,2135.3
131.1,215,2039.3
129.33,211,1853.1
128.34,217,2038.9
126.34,210,2036.5
125.85,211,1965.3
130.16,217,2094.2
128.73,217,2131
130.04,210,2058
128.35,213,1991.3
129.35,214,2045.1
129.16,214,2043.5
133.02,210,1932.3
133.84,212,1964.8
130.28,215,2109.4
128.02,210,2116.8
132.88,220,2077.5
133.59,208,2011
129.24,217,1953.6
128.23,217,2050.9
129.15,212,2077.4
129.85,219,2166.6
133.12,214,1922.2
129.49,215,2045.7
133.56,215,2164.9
128.27,217,2100.6
132.53,218,2110.2
130.55,220,2050.9
127.04,211,1980.9
131.57,212,1895.4
131,214,1965.8
130.67,210,1853.7
128.22,212,1900.5
128.33,210,2045.9
126.63,210,1954.2
129.31,217,2172.2
125.03,212,2237.2
128.78,211,2143.4
130.29,217,1998.9
128.91,216,2168.6
125.68,210,1921.8
128.48,215,2243.6
128.86,217,1890.4
131.15,220,2079.8
132.29,212,1978.3
130.82,211,2055.5
131.23,217,1904.2
129.33,211,1920.3
128.63,220,2406.6
127.78,211,2153.8
127.36,215,2101.5
130.52,219,2190.6
130.33,212,1995.4
133.26,212,2161.2
130.25,220,2093.5
126.43,213,2235.4
127.92,212,2133.5
128.88,215,2072.9
129.64,217,2154.8
127.06,212,1969.5
128.51,212,1954.4
130.81,214,2046.8
131.36,220,2123
131.26,215,2128.6
131.67,212,1898
129.99,217,1984.3
130.51,207,1908.6
131.94,220,2123.4
128.75,217,2046.8
131.95,220,2043.7
127.9,210,1998.5
130.02,217,2193.1
130.92,215,2066.6
130.4,220,2174.7
131.99,213,1795.6
131.3,219,1909.9
127.41,214,1978.7
130.66,217,1928.9
132.51,215,1834.2
129.84,220,2146.4
127.26,211,2288.6
132.13,220,2204.3
132.14,220,1939.8
131.62,216,1815
128.63,214,2033.8
132.18,220,2039
130.35,216,2004.9
130.26,217,2008.8
132.49,215,1968.2
128.45,217,1878.8
127.38,211,2094.6
125.58,219,2152.1
130.43,212,2035.1
131.33,220,2132.9
127.64,214,2084.4
124.97,208,1956
131.6,217,2020.4
132.37,214,2160.9
131.1,219,2009.3
131.67,215,1839.4
133,212,2009.1
131.48,219,2052.8
132.29,209,1231.2
131.67,217,2162.4
128.51,211,2225.1
133.7,216,1915.7
132.24,214,1821.9
132.45,215,2060
130.76,214,2135.8
126.23,210,2009.3
125.85,212,1895.7
129.73,213,2087.9
135.1,215,1835.3
149.93,199,648.23
130.5,212,1813
132.26,213,1783.8
131.35,220,2086.9
129.95,215,1900.1
126.85,217,2276.4
131.67,215,2106.5
133.23,220,2142.6
133.08,218,1958
132.05,214,2067.3
128.81,216,2084.7
150.82,210,938.79
126.58,216,1990.4
132.96,215,1726.6
129.68,216,2176.9
133.66,214,2159.4
131.32,212,1733.2
127.72,216,1798.2
129.31,214,1984.7
131.36,212,1806.5
127.95,212,1856.6
130.46,217,2068.8
142.62,216,1351.2
133.32,218,2114
128.72,215,2017
131.36,219,2152.7
130.76,215,2074.4
128.29,217,2070.7
125.31,216,1919.4
126.22,215,2033.7
131.77,217,2207.4
133.93,215,2088.9
127.53,212,2051.4
133.86,220,2089.3
131.56,211,1824.9
130.08,214,2024.3
128.01,212,2170.4
130.07,212,2010.7
126.73,209,2043.9
126.04,210,1832.3
128.66,209,2066.1
128.77,211,2320.3
130.6,215,2040.8
132.78,219,2165
129.32,216,2222.3
132.93,208,2104.3
132.4,215,1862
130.08,212,1854.6
128.58,215,2267.3
131.82,214,2229.1
130.09,210,1827.4
133.49,220,2081.1
133.55,218,2129.9
132.93,212,1834.5
130.41,210,1885.2
128.12,214,2038.7
131.43,215,1835.2
133.3,218,2134.7
131.36,215,2215.7
131.99,215,2015.2
133.71,215,1785.3
131.74,212,1821.4
133.04,209,1629.6
127.89,214,1843.7
126.86,208,2071.4
133.39,215,2018.6
128.1,212,1946.4
134.23,216,1761.1
127.47,219,1876.5
126.86,210,2045.5
130.14,215,1978.4
128.39,215,1911.8
128.28,215,2177.7
131.19,212,2047.5
131.08,214,1767.1
127.65,211,2130.5
131.33,219,2268
127.47,212,1858.6
131.58,212,1776.7
130.62,219,2378.9
132.86,211,1835.4
131.07,217,2189.2
134.87,215,1816.9
131.45,215,2027.6
127.89,213,1878.4
127.66,216,1869.5
129.64,214,2249.6
133.1,214,1829.4
125.58,213,2179.5
127.28,213,2130.4
131.63,219,2188.2
136.28,212,2007.4
125.9,212,2110.2
130.75,220,2166.3
129.65,215,2141.4
126.68,211,2090.3
136.19,218,2068.9
126.93,211,1934.2
132.2,215,2072.3
128.24,214,2051.6
126.28,214,2042.6
132.91,211,1961.7
132.41,216,1810.3
131.08,219,2086.9
131.9,217,1889.1
129.21,212,1911.7
132.34,216,1673.1
130.61,210,1907.6
134.72,216,1801.3
131.53,210,1751
128.28,214,1939
132.83,209,1659.5
132.16,214,2096.1
128.23,214,2024.5
124.56,210,2124.2
127.79,213,2086.6
129.93,217,1908.9
131.24,214,1997.4
134.89,212,1990.9
132.72,219,2041.7
128.65,213,2098.1
127.14,214,1967.8
131.15,219,2106
126.27,210,1813.4
132.57,216,1870.8
133.95,214,2067.3
129.72,212,2076.3
128.23,216,2122.7
129.32,216,2080.3
129.09,214,1951.2
129.2,213,2102.6
133.2,216,2126.6
125.02,213,2010.4
128.82,210,1897.1
132.99,216,1965.1
132.34,218,2004
128.53,216,1919.7
132.19,219,2066.8
132.4,215,1950.1
133.55,220,2036.8
127.56,217,1887.3
129.59,213,2109.7
128.36,213,2081
128.11,209,1952.3
128.8,216,2067.6
131.26,220,1998.8
132.59,218,2147.6
132.12,215,1829.3
130.93,210,1944.2
132.11,210,1765.8
129.76,214,1962.4
132.31,209,1809.3
131.24,213,1999.4
130.29,220,2326.4
133.13,212,1948.6
128.6,213,1915.2
130.53,211,1927.2
126.89,212,1896.6
131.92,220,2129.2
130.6,214,1972.9
131.1,212,1885
131.98,213,1859.2
131.76,220,2115.4
130.35,216,2154.7
127.69,211,2015.5
133.12,214,1775.2
133.46,215,1992.9
132.99,214,2041.3
133.51,216,1821.3
134.12,219,2132.8
131.86,220,2213.9
132.73,219,2106.6
131.68,219,2080.8
132.67,216,2188.1
129.18,209,1820.6
132.18,214,1814.1
131.82,214,1928.9
130.47,216,2268.3
127.82,215,2099.1
133.09,215,1975
127.84,212,2172.9
131.51,214,2140.6
127.93,214,2208.8
131.14,211,2205.2
131.35,212,1994
128.03,210,2052
129.44,216,2177.1
130.88,215,2119.6
126.62,215,2217.8
133.7,216,1815.1
130.83,217,1999.4
130.16,217,2199.2
129.88,216,2032
133.11,215,1883.1
130.8,214,1938.1
128.38,210,1998.3
129.46,215,2246.6
132.35,213,2050.2
132.35,215,1766.8
130.61,210,1764.9
127.87,210,2074
131.5,218,2096.9
127.42,210,2018.2
131.61,214,2124.7
129.78,214,2075.1
126.96,217,2181.1
131.42,219,2296.8
131.24,218,2118.9
130.8,219,2089.2
128.34,216,2011.7
129.22,219,2021.6
133.25,215,1809.5
128.17,212,1942.3
131.01,215,1845.3
129.55,216,2090.3
126.72,212,2027.1
130.81,208,2042.2
129.13,214,2076.8
133.49,214,2099.2
129.29,214,1948.1
129.43,219,1982
129.48,217,2237.1
134.32,215,1908.3
132.19,217,1981.9
129.38,214,2019.8
130.96,214,2181.9
128.61,210,1947.6
131.42,218,2053.7
126.91,217,1975.5
130.73,213,1996.8
127.17,210,1846.5
126.88,211,2088.5
131.73,212,1938.1
129.57,216,2180.5
129.35,209,1978.2
133.29,215,1899.5
128.93,217,2068
132.09,215,2004.3
132.84,215,2026.7
128.79,210,2171.1
132.62,216,1830.4
130.06,217,2168.6
139.97,209,1460.9
132.53,216,1898
129.44,214,2189.6
133.85,215,1742
127.13,213,1948.1
129.24,212,1782.9
133.15,216,1804.8
131.24,213,2141
130.34,206,1896.5
150.21,178,237.26
128.95,220,2214.4
146,211,1181.4
126.8,210,2042.7
130.35,213,1939.7
127.68,212,1964
132.32,214,1965.2
133.36,211,1778.4
128.95,214,1910.8
133,214,1892.2
134.32,218,2221.7
130.48,212,2018.4
124.62,217,2300.3
144.91,210,1163.2
154.05,210,1180.1
150,210,1074.1
133.59,211,1733.6
131.07,213,1848
128.89,211,2370.6
128.34,211,1946.3
131.76,215,2209.3
130.65,218,2095.1
130.9,215,2089.4
135.5,212,2136.1
141.19,215,1350.4
132.54,214,2051.1
128.64,217,2008.4
131.88,215,2137.8
127.72,217,2175.5
132.19,213,1950.3
127.88,217,2175.9
126.41,212,2155.9
129.78,220,2260
