72,255,194.21,5220.2,0.028613,-0.11183,-0.3647,77.267,292.53,254.94
43,215,147.63,1259.5,0.29309,-1.0094,-0.88213,170.61,84.841,153.94
43,255,152.12,7981.3,0.053382,-0.48122,-0.92103,341.33,64.825,254.89
48,216,167.93,395.94,0.12159,-1.4471,-4.9745,233.77,73.336,164.76
58,220,136,3381.8,0.005978,-0.0017346,-0.10652,122.87,87.569,157.43
43,157,74.5,1142.3,0.11688,-0.51574,-0.77602,48.837,112.38,133.71
43,174,97.479,1330.1,0.28385,-1.3092,-2.7918,157.73,40.459,134.44
58,204,128.49,1160,0.025521,-0.45052,-0.39047,55.757,198.77,135.29
43,203,103.5,2248.8,0.0062482,-0.11127,-0.25746,49.98,222.79,50.53
58,204,128.61,1100.2,0.02642,-0.47352,-0.26378,99.946,164.97,161.65
43,214,131.52,1924.7,0.18086,-0.30847,-0.28298,148.51,71.58,49.09
48,212,158.51,604.53,0.19584,-0.25553,-2.0326,25.761,250.87,149.82
43,255,180.06,6985.7,0.027823,-0.098778,-0.93195,341.32,64.772,254.19
43,213,147.1,1308.8,0.29785,-0.64321,-1.2778,114.67,225.05,160.48
43,255,133.03,1886,0.79196,-0.6619,-17.467,125.45,125.98,159.42
43,255,204.74,5710.4,0.0083631,-0.046878,-0.53237,341.33,64.764,254.52
43,214,128.61,2081.4,0.18603,-0.29637,-0.25269,169.38,145.61,145.43
44,132,84.778,1003.9,0.012943,-0.028051,-0.13263,69.205,86.662,57.685
26,233,161.23,2380.4,0.0047148,-0.099774,-14.201,17.09,332.03,205.73
26,237,149.84,2661.4,0.0047684,-0.097583,-21.201,89.102,62.287,198.53
26,237,153.23,2888.6,0.0042489,-0.10917,-13.606,317.66,31.245,206.14
43,213,131.59,2035,0.17741,-0.24969,-0.27394,129.51,31.763,151.1
58,222,125.54,2747.3,0.0043853,-0.10069,-1.0739,165.21,164.5,136.14
56,255,197.03,6076.7,0.0078136,-0.051516,-0.49827,47.358,112.88,146.51
58,205,131.75,1106,0.018714,-0.28292,-0.24352,217.86,59.732,163.23
